Year,Municipality,Variety,Farms,Acres,Yield_bu_ac,Reported
2025,ALEXANDER,AAC BRANDON (BW 932),4,835,70.2,TRUE
2025,ALEXANDER,AAC ELIE(BW931),3,1226,87.6,TRUE
2025,ALEXANDER,AAC STARBUCK <SECAN>,4,1354,82.2,TRUE
2025,ALEXANDER,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,3,1850,68,TRUE
2025,ALONSA,AAC BRANDON (BW 932),12,9408,50.7,TRUE
2025,ALONSA,AAC HOCKLEY |BW5044|,5,6469,45.1,TRUE
2025,ALONSA,AAC STARBUCK <SECAN>,6,1976,45.1,TRUE
2025,ARGYLE,AAC BRANDON (BW 932),44,17232,67.7,TRUE
2025,ARGYLE,AAC STARBUCK <SECAN>,27,9522,64.1,TRUE
2025,ARGYLE,AAC WHEATLAND <SECAN>,3,1205,66.8,TRUE
2025,ARGYLE,SY MANNESS,12,3170,66.9,TRUE
2025,ARMSTRONG,AAC BRANDON (BW 932),9,1177,22.3,TRUE
2025,ARMSTRONG,SY MANNESS,3,601,42.9,TRUE
2025,BIFROST-RIVERTON,AAC BRANDON (BW 932),21,7390,50.9,TRUE
2025,BIFROST-RIVERTON,AAC BROADACRES <PROVEN>,3,632,55.2,TRUE
2025,BIFROST-RIVERTON,AAC HOCKLEY |BW5044|,25,6777,57.2,TRUE
2025,BIFROST-RIVERTON,AAC SPIKE,3,613,55.3,TRUE
2025,BIFROST-RIVERTON,AAC STARBUCK <SECAN>,7,1837,59.1,TRUE
2025,BIFROST-RIVERTON,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,4,1262,58.6,TRUE
2025,BIFROST-RIVERTON,SY MANNESS,37,15691,57.3,TRUE
2025,BIFROST-RIVERTON,SY TORACH <SYNGENTA>,11,1367.8,53.6,TRUE
2025,BOISSEVAIN-MORTON,AAC BRANDON (BW 932),21,8651,71.2,TRUE
2025,BOISSEVAIN-MORTON,AAC HOCKLEY |BW5044|,6,1507,68.3,TRUE
2025,BOISSEVAIN-MORTON,AAC HODGE |BW1069|,6,2449,66.6,TRUE
2025,BOISSEVAIN-MORTON,AAC STARBUCK <SECAN>,14,5675,67.9,TRUE
2025,BOISSEVAIN-MORTON,AAC WESTKING,3,950,66.8,TRUE
2025,BOISSEVAIN-MORTON,AAC WHEATLAND <SECAN>,31,17017,78.7,TRUE
2025,BOISSEVAIN-MORTON,SY MANNESS,3,745,90.9,TRUE
2025,BRENDA-WASKADA,AAC BRANDON (BW 932),35,21742,60.3,TRUE
2025,BRENDA-WASKADA,AAC ELIE(BW931),8,3020,47.5,TRUE
2025,BRENDA-WASKADA,AAC HOCKLEY |BW5044|,5,3199,46.2,TRUE
2025,BRENDA-WASKADA,AAC STARBUCK <SECAN>,3,2333,63.6,TRUE
2025,BRENDA-WASKADA,AAC WHEATLAND <SECAN>,21,11764,61.1,TRUE
2025,BROKENHEAD,AAC BRANDON (BW 932),17,3534,66.7,TRUE
2025,BROKENHEAD,AAC BROADACRES <PROVEN>,17,2564,57.4,TRUE
2025,BROKENHEAD,AAC HOCKLEY |BW5044|,8,1932,57.5,TRUE
2025,BROKENHEAD,AAC STARBUCK <SECAN>,7,2315,65.8,TRUE
2025,BROKENHEAD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,18,5840,72.4,TRUE
2025,BROKENHEAD,BOLLES <SEED DEPOT>,6,1895,57.5,TRUE
2025,BROKENHEAD,SY MANNESS,14,3255,67.9,TRUE
2025,CARTIER,AAC BRANDON (BW 932),18,4935,74.7,TRUE
2025,CARTIER,AAC HOCKLEY |BW5044|,9,3030,83.6,TRUE
2025,CARTIER,AAC STARBUCK <SECAN>,19,7447,77.1,TRUE
2025,CARTIER,SY MANNESS,19,8174,78.6,TRUE
2025,CARTWRIGHT-ROBLIN,AAC BRANDON (BW 932),24,6181,69,TRUE
2025,CARTWRIGHT-ROBLIN,AAC LEROY VB <ALLIANCE>,3,528,58,TRUE
2025,CARTWRIGHT-ROBLIN,AAC STARBUCK <SECAN>,17,6826,69.2,TRUE
2025,CARTWRIGHT-ROBLIN,AAC WHEATLAND <SECAN>,23,7313,66.2,TRUE
2025,CARTWRIGHT-ROBLIN,SY MANNESS,5,1310,79.3,TRUE
2025,CLANWILLIAM-ERICKSON,AAC BRANDON (BW 932),3,617,46,TRUE
2025,CLANWILLIAM-ERICKSON,AAC HOCKLEY |BW5044|,3,1460,63,TRUE
2025,CLANWILLIAM-ERICKSON,AAC STARBUCK <SECAN>,7,2064,65,TRUE
2025,CORNWALLIS,AAC BRANDON (BW 932),21,6556,60.1,TRUE
2025,CORNWALLIS,AAC STARBUCK <SECAN>,6,1525,51.2,TRUE
2025,CORNWALLIS,AAC WHEATLAND <SECAN>,6,3734,81.4,TRUE
2025,DAUPHIN,AAC BRANDON (BW 932),39,13697.7,63.7,TRUE
2025,DAUPHIN,AAC HOCKLEY |BW5044|,4,505,72.9,TRUE
2025,DAUPHIN,AAC STARBUCK <SECAN>,19,8089,71.8,TRUE
2025,DAUPHIN,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,5,2622,84.5,TRUE
2025,DAUPHIN,AAC WHEATLAND <SECAN>,13,5108,64.6,TRUE
2025,DAUPHIN,CARDALE (BW429),3,2316,49,TRUE
2025,DAUPHIN,SY MANNESS,26,9779,74.4,TRUE
2025,DELORAINE-WINCHESTER,AAC BRANDON (BW 932),25,14116,67.8,TRUE
2025,DELORAINE-WINCHESTER,AAC BROADACRES <PROVEN>,5,3865,55.1,TRUE
2025,DELORAINE-WINCHESTER,AAC ELIE(BW931),7,5064,74.5,TRUE
2025,DELORAINE-WINCHESTER,AAC WHEATLAND <SECAN>,8,4306,61.2,TRUE
2025,DELORAINE-WINCHESTER,SY MANNESS,3,1553,73.2,TRUE
2025,DESALABERRY,AAC BRANDON (BW 932),21,7934,70.6,TRUE
2025,DESALABERRY,AAC HOCKLEY |BW5044|,3,696,71.3,TRUE
2025,DESALABERRY,AAC STARBUCK <SECAN>,15,9646,78.1,TRUE
2025,DESALABERRY,AAC TISDALE (PT250),3,579,68,TRUE
2025,DESALABERRY,AAC WESTKING,3,748,82.4,TRUE
2025,DESALABERRY,SY MANNESS,6,1921,83.6,TRUE
2025,DUFFERIN,AAC BRANDON (BW 932),22,6656,76.8,TRUE
2025,DUFFERIN,AAC HOCKLEY |BW5044|,22,4335,78.4,TRUE
2025,DUFFERIN,AAC STARBUCK <SECAN>,15,2605,80.8,TRUE
2025,DUFFERIN,AAC WESTKING,3,592,90.8,TRUE
2025,DUFFERIN,SY MANNESS,12,2331.5,78.2,TRUE
2025,ELLICE-ARCHIE,AAC BRANDON (BW 932),7,1966,63.7,TRUE
2025,ELLICE-ARCHIE,AAC HOCKLEY |BW5044|,8,4703,69.1,TRUE
2025,ELLICE-ARCHIE,AAC STARBUCK <SECAN>,15,6785,67.2,TRUE
2025,ELLICE-ARCHIE,AAC WESTKING,5,1952,87.7,TRUE
2025,ELLICE-ARCHIE,AAC WHEATLAND <SECAN>,20,11691,65.1,TRUE
2025,ELLICE-ARCHIE,BOLLES <SEED DEPOT>,3,817,63.9,TRUE
2025,ELTON,AAC BRANDON (BW 932),35,18599,78,TRUE
2025,ELTON,AAC STARBUCK <SECAN>,24,11531,75.2,TRUE
2025,ELTON,AAC WHEATLAND <SECAN>,7,3936,80.6,TRUE
2025,ELTON,SY MANNESS,7,1516,73.2,TRUE
2025,EMERSON-FRANKLIN,AAC BRANDON (BW 932),27,13525,76.5,TRUE
2025,EMERSON-FRANKLIN,AAC STARBUCK <SECAN>,14,4928,74.1,TRUE
2025,EMERSON-FRANKLIN,SY MANNESS,7,3083,86.5,TRUE
2025,ETHELBERT,AAC BRANDON (BW 932),11,2601,53.3,TRUE
2025,ETHELBERT,SY MANNESS,3,1150,57.9,TRUE
2025,FISHER,AAC BRANDON (BW 932),20,7267,45.5,TRUE
2025,FISHER,AAC HOCKLEY |BW5044|,11,2462,62.1,TRUE
2025,FISHER,SY MANNESS,8,2256,47.9,TRUE
2025,GILBERT PLAINS,AAC BRANDON (BW 932),20,7342,74.9,TRUE
2025,GILBERT PLAINS,AAC HOCKLEY |BW5044|,18,6897,72.3,TRUE
2025,GILBERT PLAINS,AAC REDBERRY,15,10344,78.4,TRUE
2025,GILBERT PLAINS,AAC STARBUCK <SECAN>,15,7842,80.2,TRUE
2025,GILBERT PLAINS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,14,6336,71.2,TRUE
2025,GILBERT PLAINS,AAC WESTKING,3,755,91.7,TRUE
2025,GILBERT PLAINS,AAC WHEATLAND <SECAN>,15,7512,80.9,TRUE
2025,GILBERT PLAINS,CARDALE (BW429),3,868,66.7,TRUE
2025,GILBERT PLAINS,SY MANNESS,7,1529,63.9,TRUE
2025,GIMLI,AAC BRANDON (BW 932),9,3155,65.4,TRUE
2025,GLENBORO-SOUTH CYPRESS,AAC BRANDON (BW 932),16,4400,53.8,TRUE
2025,GLENBORO-SOUTH CYPRESS,AAC STARBUCK <SECAN>,9,3732,63,TRUE
2025,GLENBORO-SOUTH CYPRESS,SY MANNESS,5,1009,52.3,TRUE
2025,GLENELLA-LANSDOWNE,AAC BRANDON (BW 932),31,20515,54,TRUE
2025,GLENELLA-LANSDOWNE,AAC HOCKLEY |BW5044|,11,8058,47.6,TRUE
2025,GLENELLA-LANSDOWNE,AAC HODGE |BW1069|,3,679,49,TRUE
2025,GLENELLA-LANSDOWNE,AAC STARBUCK <SECAN>,28,12565,58.1,TRUE
2025,GLENELLA-LANSDOWNE,AAC WHEATLAND <SECAN>,3,3504,78.5,TRUE
2025,GRAHAMDALE,AAC HOCKLEY |BW5044|,8,3593,39.8,TRUE
2025,GRAHAMDALE,AAC STARBUCK <SECAN>,4,2245,26.8,TRUE
2025,GRANDVIEW,AAC BRANDON (BW 932),26,12672,86.4,TRUE
2025,GRANDVIEW,AAC HOCKLEY |BW5044|,21,11299,71.1,TRUE
2025,GRANDVIEW,AAC HODGE |BW1069|,4,861,58.4,TRUE
2025,GRANDVIEW,AAC REDBERRY,5,2873,75.6,TRUE
2025,GRANDVIEW,AAC STARBUCK <SECAN>,10,4456,90.2,TRUE
2025,GRANDVIEW,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,7,2765,77.5,TRUE
2025,GRANDVIEW,AAC WHEATLAND <SECAN>,25,10655,79.9,TRUE
2025,GRANDVIEW,BOLLES <SEED DEPOT>,6,1099,70.7,TRUE
2025,GRANDVIEW,SY MANNESS,10,3420,75.5,TRUE
2025,GRASSLAND,AAC BRANDON (BW 932),36,24847,65.4,TRUE
2025,GRASSLAND,AAC HOCKLEY |BW5044|,12,5737,64.7,TRUE
2025,GRASSLAND,AAC LEROY VB <ALLIANCE>,3,1258,28.5,TRUE
2025,GRASSLAND,AAC STARBUCK <SECAN>,10,4461,66.1,TRUE
2025,GRASSLAND,AAC WHEATLAND <SECAN>,25,11929,68.4,TRUE
2025,GRASSLAND,CDC ENVY,3,776,57.6,TRUE
2025,GREY,AAC BRANDON (BW 932),15,6720,81.5,TRUE
2025,GREY,AAC HOCKLEY |BW5044|,20,7355,77.2,TRUE
2025,GREY,AAC STARBUCK <SECAN>,19,4389,71,TRUE
2025,GREY,AAC WHEATLAND <SECAN>,6,2194,68.2,TRUE
2025,GREY,SY MANNESS,21,6739,75.8,TRUE
2025,HAMIOTA,AAC BRANDON (BW 932),5,1711,59.4,TRUE
2025,HAMIOTA,AAC BROADACRES <PROVEN>,3,1711,73.5,TRUE
2025,HAMIOTA,AAC HOCKLEY |BW5044|,10,3705,67.9,TRUE
2025,HAMIOTA,AAC STARBUCK <SECAN>,18,7056,72.1,TRUE
2025,HAMIOTA,AAC WHEATLAND <SECAN>,20,9046,74.2,TRUE
2025,HAMIOTA,SY MANNESS,18,5329,71.9,TRUE
2025,HANOVER,AAC BRANDON (BW 932),20,7419,68.5,TRUE
2025,HANOVER,AAC STARBUCK <SECAN>,3,564,75.9,TRUE
2025,HARRISON PARK,AAC BRANDON (BW 932),7,2033,63.6,TRUE
2025,HARRISON PARK,AAC HOCKLEY |BW5044|,11,4910,67,TRUE
2025,HARRISON PARK,AAC REDBERRY,11,2852,54,TRUE
2025,HARRISON PARK,AAC STARBUCK <SECAN>,18,6715,63.3,TRUE
2025,HARRISON PARK,AAC WHEATLAND <SECAN>,9,3358,67.3,TRUE
2025,HARRISON PARK,CDC ENVY,4,1274,68.4,TRUE
2025,HARRISON PARK,SY MANNESS,12,5834,70.1,TRUE
2025,HEADINGLEY,SY MANNESS,5,2714,72.4,TRUE
2025,HILLSBURG-ROBLIN-SHELL RIVER,AAC HOCKLEY |BW5044|,32,16688,70.9,TRUE
2025,HILLSBURG-ROBLIN-SHELL RIVER,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,8,3498,70.4,TRUE
2025,HILLSBURG-ROBLIN-SHELL RIVER,AAC WHEATLAND <SECAN>,36,19772,76.3,TRUE
2025,HILLSBURG-ROBLIN-SHELL RIVER,AC CADILLAC (BW 689),3,653,47.3,TRUE
2025,HILLSBURG-ROBLIN-SHELL RIVER,SY MANNESS,7,2279,82.1,TRUE
2025,KELSEY,AAC HOCKLEY |BW5044|,3,1308,68.8,TRUE
2025,KELSEY,AAC REDBERRY,4,3840,80.9,TRUE
2025,KILLARNEY-TURTLE MTN,AAC BRANDON (BW 932),20,11558,68.5,TRUE
2025,KILLARNEY-TURTLE MTN,AAC HOCKLEY |BW5044|,3,1126,36,TRUE
2025,KILLARNEY-TURTLE MTN,AAC STARBUCK <SECAN>,17,14837,71.7,TRUE
2025,KILLARNEY-TURTLE MTN,AAC WHEATLAND <SECAN>,24,13854.7,72.8,TRUE
2025,KILLARNEY-TURTLE MTN,SY MANNESS,7,4363,76.1,TRUE
2025,LAC DU BONNET,AAC ELIE(BW931),4,2477,83.8,TRUE
2025,LAC DU BONNET,AAC HOCKLEY |BW5044|,5,2105,64.9,TRUE
2025,LAC DU BONNET,AAC STARBUCK <SECAN>,4,2776,61.2,TRUE
2025,LAC DU BONNET,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,6,2027,68.1,TRUE
2025,LAC DU BONNET,SY MANNESS,9,3675,68.3,TRUE
2025,LAKESHORE,AAC BRANDON (BW 932),24,10565,61.9,TRUE
2025,LAKESHORE,AAC HOCKLEY |BW5044|,6,1585,51,TRUE
2025,LAKESHORE,AAC STARBUCK <SECAN>,11,4623,55.6,TRUE
2025,LAKESHORE,CARDALE (BW429),4,2128,50.6,TRUE
2025,LAKESHORE,SY MANNESS,3,1315,51.2,TRUE
2025,LORNE,AAC BRANDON (BW 932),70,24140.2,80.4,TRUE
2025,LORNE,AAC HOCKLEY |BW5044|,4,878,75.5,TRUE
2025,LORNE,AAC HODGE |BW1069|,7,1165,69.2,TRUE
2025,LORNE,AAC LEROY VB <ALLIANCE>,4,621,71.9,TRUE
2025,LORNE,AAC STARBUCK <SECAN>,40,11731,76.5,TRUE
2025,LORNE,AAC WESTKING,3,1184,90.7,TRUE
2025,LORNE,AAC WHEATLAND <SECAN>,14,2640,76,TRUE
2025,LORNE,SY MANNESS,7,1080,74.3,TRUE
2025,LOUISE,AAC BRANDON (BW 932),68,24274,81.4,TRUE
2025,LOUISE,AAC STARBUCK <SECAN>,28,12761,84.4,TRUE
2025,LOUISE,AAC WESTKING,5,979,91.3,TRUE
2025,LOUISE,AAC WHEATLAND <SECAN>,26,12945,83,TRUE
2025,LOUISE,SY MANNESS,14,3252,96.3,TRUE
2025,MACDONALD,AAC BRANDON (BW 932),40,14831,69.6,TRUE
2025,MACDONALD,AAC HOCKLEY |BW5044|,32,11822,71.4,TRUE
2025,MACDONALD,AAC STARBUCK <SECAN>,23,10765,74.1,TRUE
2025,MACDONALD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,5,1272,70.4,TRUE
2025,MACDONALD,SY MANNESS,62,25298,73.3,TRUE
2025,MCCREARY,AAC BRANDON (BW 932),15,7623,50.3,TRUE
2025,MCCREARY,AAC HOCKLEY |BW5044|,3,1058,61.4,TRUE
2025,MCCREARY,AAC STARBUCK <SECAN>,10,2959,51.1,TRUE
2025,MINITONAS-BOWSMAN,AAC BRANDON (BW 932),4,3842,93,TRUE
2025,MINITONAS-BOWSMAN,AAC HOCKLEY |BW5044|,5,1548,78.9,TRUE
2025,MINITONAS-BOWSMAN,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,72,40771,75.7,TRUE
2025,MINITONAS-BOWSMAN,AAC WHEATLAND <SECAN>,6,2288,73.3,TRUE
2025,MINITONAS-BOWSMAN,CARDALE (BW429),3,680,63.8,TRUE
2025,MINITONAS-BOWSMAN,SY MANNESS,8,3419,67.3,TRUE
2025,MINTO-ODANAH,AAC BRANDON (BW 932),18,6330,70.6,TRUE
2025,MINTO-ODANAH,AAC HOCKLEY |BW5044|,9,1993,63.8,TRUE
2025,MINTO-ODANAH,AAC STARBUCK <SECAN>,34,19497,77.8,TRUE
2025,MINTO-ODANAH,AAC WHEATLAND <SECAN>,9,3204,71.7,TRUE
2025,MINTO-ODANAH,SY MANNESS,8,3146,74.2,TRUE
2025,MONTCALM,AAC BRANDON (BW 932),18,7482,82.6,TRUE
2025,MONTCALM,AAC HOCKLEY |BW5044|,3,504,72.1,TRUE
2025,MONTCALM,AAC STARBUCK <SECAN>,9,2685,74.3,TRUE
2025,MONTCALM,SY MANNESS,11,2262,80.3,TRUE
2025,MORRIS,AAC BRANDON (BW 932),44,14420,71,TRUE
2025,MORRIS,AAC HOCKLEY |BW5044|,11,3646,65,TRUE
2025,MORRIS,AAC STARBUCK <SECAN>,18,4185,77.5,TRUE
2025,MORRIS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,18,6480,81.3,TRUE
2025,MORRIS,SY GABBRO <SYNGENTA>,3,1120,71,TRUE
2025,MORRIS,SY MANNESS,50,15324,76.4,TRUE
2025,MOSSEY RIVER,AAC BRANDON (BW 932),5,1778,52,TRUE
2025,MOSSEY RIVER,AAC STARBUCK <SECAN>,4,682,64.5,TRUE
2025,MOSSEY RIVER,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,3,1263,74.7,TRUE
2025,MOSSEY RIVER,AAC WHEATLAND <SECAN>,4,1081,72.3,TRUE
2025,MOSSEY RIVER,CDC ORTONA <PROVEN>,3,588,65.9,TRUE
2025,MOUNTAIN,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,30,18827,73.3,TRUE
2025,MOUNTAIN,SY MANNESS,3,4761,77.8,TRUE
2025,NORFOLK-TREHERNE,AAC BRANDON (BW 932),32,12048.3,76.8,TRUE
2025,NORFOLK-TREHERNE,AAC STARBUCK <SECAN>,12,2687,69.3,TRUE
2025,NORFOLK-TREHERNE,AAC WHEATLAND <SECAN>,12,5401,77.8,TRUE
2025,NORTH CYPRESS-LANGFORD,AAC BRANDON (BW 932),55,38897,63.4,TRUE
2025,NORTH CYPRESS-LANGFORD,AAC HOCKLEY |BW5044|,3,1401,81.6,TRUE
2025,NORTH CYPRESS-LANGFORD,AAC STARBUCK <SECAN>,26,12498,70.7,TRUE
2025,NORTH CYPRESS-LANGFORD,AAC WHEATLAND <SECAN>,5,7228,76.6,TRUE
2025,NORTH NORFOLK,AAC BRANDON (BW 932),29,10137,67.4,TRUE
2025,NORTH NORFOLK,AAC ELIE(BW931),4,1147,57.9,TRUE
2025,NORTH NORFOLK,AAC STARBUCK <SECAN>,21,5827,62.8,TRUE
2025,NORTH NORFOLK,AAC WHEATLAND <SECAN>,5,2070,62.8,TRUE
2025,NORTH NORFOLK,BOLLES <SEED DEPOT>,8,4500,71.6,TRUE
2025,OAKLAND-WAWANESA,AAC BRANDON (BW 932),19,10262,68.1,TRUE
2025,OAKLAND-WAWANESA,AAC STARBUCK <SECAN>,10,2843,73.6,TRUE
2025,OAKLAND-WAWANESA,AAC WHEATLAND <SECAN>,14,6550,70,TRUE
2025,OAKVIEW,AAC BRANDON (BW 932),11,5994,64,TRUE
2025,OAKVIEW,AAC HOCKLEY |BW5044|,10,3450,72.6,TRUE
2025,OAKVIEW,AAC HODGE |BW1069|,5,1490,50.9,TRUE
2025,OAKVIEW,AAC REDBERRY,4,943,64,TRUE
2025,OAKVIEW,AAC STARBUCK <SECAN>,46,20927,69.7,TRUE
2025,OAKVIEW,AAC WESTKING,3,909,74.3,TRUE
2025,OAKVIEW,AAC WHEATLAND <SECAN>,26,13423,73.2,TRUE
2025,OAKVIEW,SY MANNESS,14,5158,72.4,TRUE
2025,PEMBINA,AAC BRANDON (BW 932),54,21224,78.4,TRUE
2025,PEMBINA,AAC BROADACRES <PROVEN>,4,816,64.1,TRUE
2025,PEMBINA,AAC HOCKLEY |BW5044|,7,4119,70.5,TRUE
2025,PEMBINA,AAC STARBUCK <SECAN>,30,9064,74.1,TRUE
2025,PEMBINA,AAC WESTKING,4,840,95.9,TRUE
2025,PEMBINA,AAC WHEATLAND <SECAN>,26,8137,78.4,TRUE
2025,PEMBINA,SY MANNESS,7,1555,88,TRUE
2025,PINEY,AAC BRANDON (BW 932),5,1730,58.9,TRUE
2025,PIPESTONE,AAC BRANDON (BW 932),28,16686,60.9,TRUE
2025,PIPESTONE,AAC HOCKLEY |BW5044|,16,5411,65.9,TRUE
2025,PIPESTONE,AAC HODGE |BW1069|,5,1515,46.5,TRUE
2025,PIPESTONE,AAC STARBUCK <SECAN>,33,21873,63,TRUE
2025,PIPESTONE,AAC WHEATLAND <SECAN>,12,11376,65,TRUE
2025,PIPESTONE,SY MANNESS,8,1978,65.4,TRUE
2025,PORTAGE LA PRAIRIE,AAC BRANDON (BW 932),83,45210,75.3,TRUE
2025,PORTAGE LA PRAIRIE,AAC HOCKLEY |BW5044|,13,5221,80.1,TRUE
2025,PORTAGE LA PRAIRIE,AAC STARBUCK <SECAN>,29,14235,83.3,TRUE
2025,PORTAGE LA PRAIRIE,AAC WESTKING,5,1285,68.4,TRUE
2025,PORTAGE LA PRAIRIE,AAC WHEATLAND <SECAN>,4,2814,63.4,TRUE
2025,PORTAGE LA PRAIRIE,BOLLES <SEED DEPOT>,5,2191,55.2,TRUE
2025,PORTAGE LA PRAIRIE,SY MANNESS,16,4184,81.4,TRUE
2025,PRAIRIE LAKES,AAC BRANDON (BW 932),37,21892,68.9,TRUE
2025,PRAIRIE LAKES,AAC HOCKLEY |BW5044|,4,1986.8,14.4,TRUE
2025,PRAIRIE LAKES,AAC STARBUCK <SECAN>,22,9467,70.4,TRUE
2025,PRAIRIE LAKES,AAC WHEATLAND <SECAN>,26,10022,72.7,TRUE
2025,PRAIRIE LAKES,SY MANNESS,13,4768,64.7,TRUE
2025,PRAIRIE VIEW,AAC BRANDON (BW 932),7,2912.9,64.3,TRUE
2025,PRAIRIE VIEW,AAC HOCKLEY |BW5044|,13,5681,76.5,TRUE
2025,PRAIRIE VIEW,AAC HODGE |BW1069|,6,1975,62.3,TRUE
2025,PRAIRIE VIEW,AAC STARBUCK <SECAN>,35,16272,73.5,TRUE
2025,PRAIRIE VIEW,AAC WESTKING,5,1611,80.3,TRUE
2025,PRAIRIE VIEW,AAC WHEATLAND <SECAN>,72,37970.5,71.8,TRUE
2025,PRAIRIE VIEW,BOLLES <SEED DEPOT>,5,5110,60.1,TRUE
2025,PRAIRIE VIEW,SY MANNESS,19,6517.5,66.8,TRUE
2025,RHINELAND,AAC BRANDON (BW 932),44,8420,80.2,TRUE
2025,RHINELAND,AAC STARBUCK <SECAN>,38,8823,77.4,TRUE
2025,RHINELAND,AAC WESTKING,4,685,91.8,TRUE
2025,RHINELAND,AAC WHEATLAND <SECAN>,5,943,73.7,TRUE
2025,RHINELAND,SY MANNESS,15,3159,80.1,TRUE
2025,RIDING MOUNTAIN WEST,AAC BRANDON (BW 932),6,2736,71.2,TRUE
2025,RIDING MOUNTAIN WEST,AAC HOCKLEY |BW5044|,37,17060,72.1,TRUE
2025,RIDING MOUNTAIN WEST,AAC HODGE |BW1069|,10,2182,65.2,TRUE
2025,RIDING MOUNTAIN WEST,AAC REDBERRY,5,1282.7,59.1,TRUE
2025,RIDING MOUNTAIN WEST,AAC STARBUCK <SECAN>,11,5497,79.7,TRUE
2025,RIDING MOUNTAIN WEST,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,5,2285.5,87.3,TRUE
2025,RIDING MOUNTAIN WEST,AAC WESTKING,3,1239,87.7,TRUE
2025,RIDING MOUNTAIN WEST,AAC WHEATLAND <SECAN>,53,25379,72.7,TRUE
2025,RIDING MOUNTAIN WEST,BOLLES <SEED DEPOT>,3,1745,43.4,TRUE
2025,RIDING MOUNTAIN WEST,CDC LANDMARK,3,2200,72.3,TRUE
2025,RIDING MOUNTAIN WEST,SY MANNESS,29,13808,77.7,TRUE
2025,RITCHOT,AAC BRANDON (BW 932),14,3106.3,75.9,TRUE
2025,RITCHOT,AAC HOCKLEY |BW5044|,5,1119,74.6,TRUE
2025,RITCHOT,AAC STARBUCK <SECAN>,6,2267,66.8,TRUE
2025,RITCHOT,SY MANNESS,11,2514,76.6,TRUE
2025,RIVERDALE,AAC BRANDON (BW 932),14,5958,48.3,TRUE
2025,RIVERDALE,AAC STARBUCK <SECAN>,26,9954,65.8,TRUE
2025,RIVERDALE,AAC WHEATLAND <SECAN>,11,3304,57.4,TRUE
2025,RIVERDALE,SY MANNESS,4,1953,73.8,TRUE
2025,ROCKWOOD,AAC BRANDON (BW 932),21,4779,56.3,TRUE
2025,ROCKWOOD,AAC HOCKLEY |BW5044|,8,2373,55.1,TRUE
2025,ROCKWOOD,AAC LEROY VB <ALLIANCE>,3,913,55.1,TRUE
2025,ROCKWOOD,AAC STARBUCK <SECAN>,44,18212,55.4,TRUE
2025,ROCKWOOD,BOLLES <SEED DEPOT>,4,4363,66.6,TRUE
2025,ROCKWOOD,SY MANNESS,4,720,59.1,TRUE
2025,ROLAND,AAC BRANDON (BW 932),30,7619,79.2,TRUE
2025,ROLAND,AAC BROADACRES <PROVEN>,4,1205,84.3,TRUE
2025,ROLAND,AAC HOCKLEY |BW5044|,10,2652,82.8,TRUE
2025,ROLAND,AAC STARBUCK <SECAN>,13,3035,79.6,TRUE
2025,ROLAND,SY MANNESS,11,2986,88.6,TRUE
2025,ROSEDALE,AAC BRANDON (BW 932),17,6600,65.9,TRUE
2025,ROSEDALE,AAC ELIE(BW931),3,893,59.9,TRUE
2025,ROSEDALE,AAC HOCKLEY |BW5044|,6,1688,57,TRUE
2025,ROSEDALE,AAC STARBUCK <SECAN>,28,11371,66.5,TRUE
2025,ROSEDALE,AAC WHEATLAND <SECAN>,6,1373,69.1,TRUE
2025,ROSSBURN,AAC BRANDON (BW 932),12,4342.9,65.7,TRUE
2025,ROSSBURN,AAC HOCKLEY |BW5044|,4,2635,56.5,TRUE
2025,ROSSBURN,AAC HODGE |BW1069|,5,1286,71.5,TRUE
2025,ROSSBURN,AAC REDBERRY,6,2222,49.1,TRUE
2025,ROSSBURN,AAC STARBUCK <SECAN>,17,6103.7,76.9,TRUE
2025,ROSSBURN,AAC WHEATLAND <SECAN>,22,9427,81.7,TRUE
2025,ROSSBURN,SY MANNESS,10,3351,75.9,TRUE
2025,ROSSER,AAC BRANDON (BW 932),6,3397,62.1,TRUE
2025,ROSSER,AAC HOCKLEY |BW5044|,9,3490,64.9,TRUE
2025,ROSSER,AAC STARBUCK <SECAN>,34,15059,63,TRUE
2025,RUSSELL-BINSCARTH,AAC HOCKLEY |BW5044|,10,6214,83,TRUE
2025,RUSSELL-BINSCARTH,AAC STARBUCK <SECAN>,9,4924,60.4,TRUE
2025,RUSSELL-BINSCARTH,AAC WHEATLAND <SECAN>,14,7644,84,TRUE
2025,RUSSELL-BINSCARTH,SY MANNESS,8,2842,79.8,TRUE
2025,SIFTON,AAC BRANDON (BW 932),6,993,39.8,TRUE
