Year,RM,Crop,Yield,Unit
2009,194,Spring Wheat,24.9,bu/ac
2009,194,Durum,30,bu/ac
2009,194,Canola,20.6,bu/ac
2009,194,Barley,30,bu/ac
2009,194,Oats,35,bu/ac
2009,194,Peas,25.5,bu/ac
2009,194,Lentils,1184,lb/ac
2009,194,Flax,18.6,bu/ac
2010,194,Spring Wheat,32.8,bu/ac
2010,194,Durum,32.1,bu/ac
2010,194,Canola,23.5,bu/ac
2010,194,Barley,48.3,bu/ac
2010,194,Oats,54.3,bu/ac
2010,194,Peas,27.9,bu/ac
2010,194,Lentils,1252,lb/ac
2010,194,Flax,19.8,bu/ac
2011,194,Spring Wheat,34.9,bu/ac
2011,194,Durum,39.4,bu/ac
2011,194,Canola,28.9,bu/ac
2011,194,Barley,37.9,bu/ac
2011,194,Oats,53.7,bu/ac
2011,194,Peas,24.2,bu/ac
2011,194,Lentils,1413,lb/ac
2011,194,Flax,19.6,bu/ac
2012,194,Spring Wheat,27,bu/ac
2012,194,Durum,33.8,bu/ac
2012,194,Canola,21.5,bu/ac
2012,194,Barley,41.1,bu/ac
2012,194,Oats,51.9,bu/ac
2012,194,Peas,27.9,bu/ac
2012,194,Lentils,1342,lb/ac
2012,194,Flax,18.9,bu/ac
2013,194,Spring Wheat,38.7,bu/ac
2013,194,Durum,44,bu/ac
2013,194,Canola,38.8,bu/ac
2013,194,Barley,37.8,bu/ac
2013,194,Oats,47.5,bu/ac
2013,194,Peas,32.6,bu/ac
2013,194,Lentils,1580,lb/ac
2013,194,Flax,20.7,bu/ac
2014,194,Spring Wheat,31.09,bu/ac
2014,194,Durum,37.42,bu/ac
2014,194,Canola,32.8,bu/ac
2014,194,Barley,21.71,bu/ac
2014,194,Oats,62.51,bu/ac
2014,194,Peas,26.1,bu/ac
2014,194,Lentils,1414.27,lb/ac
2014,194,Flax,20.6,bu/ac
2015,194,Spring Wheat,29.08,bu/ac
2015,194,Durum,21.63,bu/ac
2015,194,Canola,28.68,bu/ac
2015,194,Barley,35.75,bu/ac
2015,194,Oats,47.64,bu/ac
2015,194,Peas,23.2,bu/ac
2015,194,Lentils,1292.7,lb/ac
2015,194,Flax,21.7,bu/ac
2016,194,Spring Wheat,35,bu/ac
2016,194,Durum,51.8,bu/ac
2016,194,Canola,44.2,bu/ac
2016,194,Barley,60.8,bu/ac
2016,194,Oats,64.7,bu/ac
2016,194,Peas,32.3,bu/ac
2016,194,Lentils,1296,lb/ac
2016,194,Flax,20,bu/ac
2017,194,Spring Wheat,37.62,bu/ac
2017,194,Durum,35.31,bu/ac
2017,194,Canola,30.64,bu/ac
2017,194,Barley,56.42,bu/ac
2017,194,Peas,23.2,bu/ac
2017,194,Lentils,1277.11,lb/ac
2017,194,Flax,15.75,bu/ac
2018,194,Spring Wheat,42,bu/ac
2018,194,Durum,44,bu/ac
2018,194,Canola,40,bu/ac
2018,194,Barley,49,bu/ac
2018,194,Oats,29,bu/ac
2018,194,Peas,27,bu/ac
2018,194,Lentils,1475,lb/ac
2018,194,Flax,19,bu/ac
2019,194,Spring Wheat,47.8,bu/ac
2019,194,Durum,47.4,bu/ac
2019,194,Canola,41.1,bu/ac
2019,194,Barley,49.1,bu/ac
2019,194,Oats,35.7,bu/ac
2019,194,Peas,21.9,bu/ac
2019,194,Lentils,1444,lb/ac
2019,194,Flax,19.9,bu/ac
2020,194,Spring Wheat,45,bu/ac
2020,194,Durum,52.4,bu/ac
2020,194,Canola,37.1,bu/ac
2020,194,Barley,70.4,bu/ac
2020,194,Peas,39.8,bu/ac
2020,194,Lentils,1620,lb/ac
2020,194,Flax,18.1,bu/ac
2021,194,Spring Wheat,15.4,bu/ac
2021,194,Durum,10.6,bu/ac
2021,194,Canola,14.7,bu/ac
2021,194,Barley,12.5,bu/ac
2021,194,Lentils,582,lb/ac
2021,194,Flax,6.3,bu/ac
2022,194,Spring Wheat,27.7,bu/ac
2022,194,Durum,30.5,bu/ac
2022,194,Canola,19.4,bu/ac
2022,194,Barley,35,bu/ac
2022,194,Oats,8.1,bu/ac
2022,194,Peas,16.5,bu/ac
2022,194,Lentils,905.1,lb/ac
2022,194,Flax,10.9,bu/ac
2023,194,Spring Wheat,24.2,bu/ac
2023,194,Durum,19.8,bu/ac
2023,194,Canola,18.3,bu/ac
2023,194,Barley,26.5,bu/ac
2023,194,Oats,11,bu/ac
2023,194,Lentils,818.4,lb/ac
2023,194,Flax,8.2,bu/ac
2024,194,Spring Wheat,40,bu/ac
2024,194,Durum,41.9,bu/ac
2024,194,Canola,31.9,bu/ac
2024,194,Barley,50.6,bu/ac
2024,194,Oats,44.3,bu/ac
2024,194,Peas,32,bu/ac
2024,194,Lentils,1161,lb/ac
2024,194,Flax,13.8,bu/ac
2025,194,Spring Wheat,29,bu/ac
2025,194,Durum,30.1,bu/ac
2025,194,Canola,32.1,bu/ac
2025,194,Barley,46.7,bu/ac
2025,194,Lentils,1392,lb/ac
2025,194,Flax,18.8,bu/ac
1990,211,Spring Wheat,40.1,bu/ac
1990,211,Durum,36,bu/ac
1990,211,Canola,28.1,bu/ac
1990,211,Barley,60.8,bu/ac
1990,211,Oats,59,bu/ac
1990,211,Flax,23.3,bu/ac
1991,211,Spring Wheat,31.3,bu/ac
1991,211,Durum,29,bu/ac
1991,211,Canola,26,bu/ac
1991,211,Barley,48,bu/ac
1991,211,Oats,42.7,bu/ac
1991,211,Flax,20.7,bu/ac
1992,211,Spring Wheat,20.1,bu/ac
1992,211,Durum,20,bu/ac
1992,211,Canola,20.9,bu/ac
1992,211,Barley,50,bu/ac
1992,211,Oats,60,bu/ac
1992,211,Peas,16.7,bu/ac
1992,211,Lentils,1000,lb/ac
1992,211,Flax,25,bu/ac
1993,211,Spring Wheat,24.3,bu/ac
1993,211,Durum,24,bu/ac
1993,211,Canola,21.8,bu/ac
1993,211,Barley,55.5,bu/ac
1993,211,Oats,51.7,bu/ac
1993,211,Peas,26.4,bu/ac
1993,211,Lentils,900,lb/ac
1993,211,Flax,19.3,bu/ac
1994,211,Spring Wheat,27,bu/ac
1994,211,Durum,30,bu/ac
1994,211,Canola,17.7,bu/ac
1994,211,Barley,50.9,bu/ac
1994,211,Oats,66.9,bu/ac
1994,211,Peas,29.3,bu/ac
1994,211,Flax,18.4,bu/ac
1995,211,Spring Wheat,30.1,bu/ac
1995,211,Durum,30,bu/ac
1995,211,Canola,15.6,bu/ac
1995,211,Barley,52.7,bu/ac
1995,211,Oats,59.1,bu/ac
1995,211,Peas,27.9,bu/ac
1995,211,Lentils,1100,lb/ac
1995,211,Flax,20.2,bu/ac
1996,211,Spring Wheat,32.5,bu/ac
1996,211,Durum,32,bu/ac
1996,211,Canola,26,bu/ac
1996,211,Barley,58.5,bu/ac
1996,211,Oats,64.7,bu/ac
1996,211,Peas,27.1,bu/ac
1996,211,Flax,21.4,bu/ac
1997,211,Spring Wheat,29.6,bu/ac
1997,211,Canola,23,bu/ac
1997,211,Barley,47.6,bu/ac
1997,211,Oats,64.2,bu/ac
1997,211,Peas,32.3,bu/ac
1997,211,Flax,16.9,bu/ac
1998,211,Spring Wheat,31.1,bu/ac
1998,211,Durum,30,bu/ac
1998,211,Canola,23.6,bu/ac
1998,211,Barley,53.3,bu/ac
1998,211,Oats,61.3,bu/ac
1998,211,Peas,31,bu/ac
1998,211,Lentils,1200,lb/ac
1998,211,Flax,23.2,bu/ac
1999,211,Spring Wheat,32.3,bu/ac
1999,211,Durum,34,bu/ac
1999,211,Canola,25.6,bu/ac
1999,211,Barley,52.6,bu/ac
1999,211,Oats,39.9,bu/ac
1999,211,Peas,27.4,bu/ac
1999,211,Lentils,750,lb/ac
1999,211,Flax,17.6,bu/ac
2000,211,Spring Wheat,39.2,bu/ac
2000,211,Canola,27.4,bu/ac
2000,211,Barley,57.4,bu/ac
2000,211,Oats,65.6,bu/ac
2000,211,Peas,35.1,bu/ac
2000,211,Lentils,1600,lb/ac
2000,211,Flax,20.7,bu/ac
2001,211,Spring Wheat,32.6,bu/ac
2001,211,Canola,24.3,bu/ac
2001,211,Barley,57,bu/ac
2001,211,Oats,54.7,bu/ac
2001,211,Peas,28.7,bu/ac
2001,211,Flax,19.8,bu/ac
2002,211,Spring Wheat,31.5,bu/ac
2002,211,Canola,25.1,bu/ac
2002,211,Barley,50.1,bu/ac
2002,211,Oats,59.2,bu/ac
2002,211,Peas,31.2,bu/ac
2002,211,Lentils,1200,lb/ac
2002,211,Flax,15.3,bu/ac
2003,211,Spring Wheat,35,bu/ac
2003,211,Canola,22.4,bu/ac
2003,211,Barley,57.2,bu/ac
2003,211,Oats,58.9,bu/ac
2003,211,Peas,25.5,bu/ac
2003,211,Flax,15.7,bu/ac
2004,211,Spring Wheat,34.4,bu/ac
2004,211,Canola,24.1,bu/ac
2004,211,Barley,56.2,bu/ac
2004,211,Oats,71,bu/ac
2004,211,Peas,40.9,bu/ac
2004,211,Flax,12.4,bu/ac
2005,211,Spring Wheat,35.7,bu/ac
2005,211,Canola,25.6,bu/ac
2005,211,Barley,52,bu/ac
2005,211,Oats,70.6,bu/ac
2005,211,Peas,26.9,bu/ac
2005,211,Flax,22.3,bu/ac
2006,211,Spring Wheat,37.5,bu/ac
2006,211,Canola,33,bu/ac
2006,211,Barley,57.7,bu/ac
2006,211,Oats,59.9,bu/ac
2006,211,Peas,30,bu/ac
2006,211,Flax,21.5,bu/ac
2007,211,Spring Wheat,37,bu/ac
2007,211,Canola,26.7,bu/ac
2007,211,Barley,59.6,bu/ac
2007,211,Oats,62.7,bu/ac
2007,211,Peas,38.1,bu/ac
2007,211,Flax,21.7,bu/ac
2008,211,Spring Wheat,39.5,bu/ac
2008,211,Canola,32.2,bu/ac
2008,211,Barley,62.5,bu/ac
2008,211,Oats,70.4,bu/ac
2008,211,Peas,33.6,bu/ac
2008,211,Flax,20,bu/ac
2009,211,Spring Wheat,41.4,bu/ac
2009,211,Canola,35.4,bu/ac
2009,211,Barley,65.3,bu/ac
2009,211,Oats,66,bu/ac
2009,211,Peas,35,bu/ac
2009,211,Flax,21.5,bu/ac
2010,211,Spring Wheat,34.2,bu/ac
2010,211,Canola,28,bu/ac
2010,211,Barley,47.1,bu/ac
2010,211,Oats,57.9,bu/ac
2010,211,Peas,27.5,bu/ac
2010,211,Lentils,1080,lb/ac
2010,211,Flax,15,bu/ac
2011,211,Spring Wheat,33.4,bu/ac
2011,211,Canola,22,bu/ac
2011,211,Barley,46.9,bu/ac
2011,211,Oats,58.6,bu/ac
2011,211,Peas,22,bu/ac
2011,211,Flax,18,bu/ac
2012,211,Spring Wheat,33.1,bu/ac
2012,211,Canola,19.1,bu/ac
2012,211,Barley,29.1,bu/ac
2012,211,Oats,57.7,bu/ac
2012,211,Peas,19.9,bu/ac
2012,211,Flax,18.1,bu/ac
2013,211,Spring Wheat,55.5,bu/ac
2013,211,Canola,38.3,bu/ac
2013,211,Barley,72.4,bu/ac
2013,211,Oats,95,bu/ac
2013,211,Peas,43.3,bu/ac
2013,211,Flax,33.3,bu/ac
2014,211,Spring Wheat,47.78,bu/ac
2014,211,Canola,26.97,bu/ac
2014,211,Barley,53.86,bu/ac
2014,211,Oats,79.46,bu/ac
2014,211,Peas,34.3,bu/ac
2014,211,Flax,25.45,bu/ac
2015,211,Spring Wheat,43.97,bu/ac
2015,211,Canola,39,bu/ac
2015,211,Barley,73.78,bu/ac
2015,211,Oats,75.97,bu/ac
2015,211,Peas,34.4,bu/ac
2015,211,Flax,29.01,bu/ac
2016,211,Spring Wheat,47.2,bu/ac
2016,211,Canola,44,bu/ac
2016,211,Barley,75.5,bu/ac
2016,211,Oats,82.4,bu/ac
2016,211,Peas,46.9,bu/ac
2016,211,Flax,23.5,bu/ac
2017,211,Spring Wheat,52.85,bu/ac
2017,211,Canola,41.76,bu/ac
2017,211,Barley,76.93,bu/ac
2017,211,Oats,86.42,bu/ac
2017,211,Peas,42.6,bu/ac
2017,211,Flax,28,bu/ac
2018,211,Spring Wheat,52.8,bu/ac
2018,211,Canola,36.9,bu/ac
2018,211,Barley,75.2,bu/ac
2018,211,Oats,85.9,bu/ac
2018,211,Peas,50,bu/ac
2018,211,Flax,27,bu/ac
2019,211,Spring Wheat,60.9,bu/ac
2019,211,Canola,47.2,bu/ac
2019,211,Barley,81.2,bu/ac
2019,211,Oats,92.6,bu/ac
2019,211,Peas,53.9,bu/ac
2019,211,Flax,35,bu/ac
2020,211,Spring Wheat,55.4,bu/ac
2020,211,Durum,56.5,bu/ac
2020,211,Canola,43.6,bu/ac
2020,211,Barley,84.6,bu/ac
2020,211,Oats,98.3,bu/ac
2020,211,Peas,49.9,bu/ac
2020,211,Flax,34.2,bu/ac
2021,211,Spring Wheat,43,bu/ac
2021,211,Durum,40,bu/ac
2021,211,Canola,32.7,bu/ac
2021,211,Barley,54.9,bu/ac
2021,211,Oats,65.9,bu/ac
2021,211,Peas,33.6,bu/ac
2021,211,Flax,20,bu/ac
2022,211,Spring Wheat,59.3,bu/ac
2022,211,Canola,46.8,bu/ac
2022,211,Barley,80.3,bu/ac
2022,211,Oats,118.6,bu/ac
2022,211,Peas,49.1,bu/ac
2022,211,Flax,33.1,bu/ac
2023,211,Spring Wheat,60.8,bu/ac
2023,211,Canola,46.7,bu/ac
2023,211,Barley,77.6,bu/ac
2023,211,Oats,95.5,bu/ac
2023,211,Peas,42.6,bu/ac
2023,211,Flax,30,bu/ac
2024,211,Spring Wheat,62.7,bu/ac
2024,211,Durum,57.8,bu/ac
2024,211,Canola,36.7,bu/ac
2024,211,Barley,78.1,bu/ac
2024,211,Oats,102.9,bu/ac
2024,211,Peas,45.9,bu/ac
2024,211,Lentils,1200,lb/ac
2024,211,Flax,31.5,bu/ac
2025,211,Spring Wheat,75.6,bu/ac
2025,211,Canola,49.9,bu/ac
2025,211,Barley,93.4,bu/ac
2025,211,Oats,117.2,bu/ac
2025,211,Peas,54.6,bu/ac
2025,211,Flax,38.8,bu/ac
1990,213,Spring Wheat,33.8,bu/ac
1990,213,Durum,34,bu/ac
1990,213,Canola,23.4,bu/ac
1990,213,Barley,54.5,bu/ac
1990,213,Oats,53.4,bu/ac
1990,213,Flax,18,bu/ac
1991,213,Spring Wheat,33,bu/ac
1991,213,Durum,31,bu/ac
1991,213,Canola,22.6,bu/ac
1991,213,Barley,47.6,bu/ac
1991,213,Oats,60,bu/ac
1991,213,Flax,23.5,bu/ac
1992,213,Spring Wheat,22.5,bu/ac
1992,213,Durum,20,bu/ac
1992,213,Canola,19.1,bu/ac
1992,213,Barley,55.1,bu/ac
1992,213,Oats,60.9,bu/ac
1992,213,Flax,17.7,bu/ac
1993,213,Spring Wheat,24.7,bu/ac
1993,213,Canola,23.2,bu/ac
1993,213,Barley,49.4,bu/ac
1993,213,Oats,65,bu/ac
1993,213,Peas,30.9,bu/ac
1993,213,Flax,20,bu/ac
1994,213,Spring Wheat,29.5,bu/ac
1994,213,Durum,25,bu/ac
1994,213,Canola,21.6,bu/ac
1994,213,Barley,52.6,bu/ac
1994,213,Oats,67.9,bu/ac
1994,213,Peas,26.7,bu/ac
1994,213,Flax,20.8,bu/ac
1995,213,Spring Wheat,31.2,bu/ac
1995,213,Canola,15.9,bu/ac
1995,213,Barley,49.6,bu/ac
1995,213,Oats,69.2,bu/ac
1995,213,Peas,30,bu/ac
1995,213,Flax,20,bu/ac
1996,213,Spring Wheat,33.9,bu/ac
1996,213,Durum,26.1,bu/ac
1996,213,Canola,24.7,bu/ac
1996,213,Barley,59.2,bu/ac
1996,213,Oats,74.9,bu/ac
1996,213,Peas,40,bu/ac
1996,213,Flax,22.4,bu/ac
1997,213,Spring Wheat,25.2,bu/ac
1997,213,Canola,24.1,bu/ac
1997,213,Barley,52.5,bu/ac
1997,213,Oats,62.8,bu/ac
1997,213,Peas,36.7,bu/ac
1997,213,Flax,19.1,bu/ac
1998,213,Spring Wheat,31.5,bu/ac
1998,213,Canola,22.6,bu/ac
1998,213,Barley,57.8,bu/ac
1998,213,Oats,70.8,bu/ac
1998,213,Peas,36.2,bu/ac
1998,213,Flax,21.7,bu/ac
1999,213,Spring Wheat,35.7,bu/ac
1999,213,Canola,24.4,bu/ac
1999,213,Barley,56.5,bu/ac
1999,213,Oats,66.2,bu/ac
1999,213,Peas,33.6,bu/ac
1999,213,Flax,20.7,bu/ac
2000,213,Spring Wheat,34,bu/ac
2000,213,Canola,24.4,bu/ac
2000,213,Barley,52.3,bu/ac
2000,213,Oats,59.2,bu/ac
2000,213,Peas,33.8,bu/ac
2000,213,Lentils,2100,lb/ac
2000,213,Flax,15.5,bu/ac
2001,213,Spring Wheat,30.4,bu/ac
2001,213,Canola,21.3,bu/ac
2001,213,Barley,43.6,bu/ac
2001,213,Oats,50.1,bu/ac
2001,213,Peas,25.8,bu/ac
2001,213,Flax,17.5,bu/ac
2002,213,Spring Wheat,30.7,bu/ac
2002,213,Canola,24.5,bu/ac
2002,213,Barley,46.1,bu/ac
2002,213,Oats,49.2,bu/ac
2002,213,Peas,27.5,bu/ac
2002,213,Flax,17.7,bu/ac
2003,213,Spring Wheat,29.2,bu/ac
2003,213,Canola,21.6,bu/ac
2003,213,Barley,46.4,bu/ac
2003,213,Oats,54.3,bu/ac
2003,213,Peas,31,bu/ac
2003,213,Flax,12,bu/ac
2004,213,Spring Wheat,31.9,bu/ac
2004,213,Canola,16.7,bu/ac
2004,213,Barley,51.9,bu/ac
2004,213,Oats,58,bu/ac
2004,213,Peas,41,bu/ac
2004,213,Flax,11.4,bu/ac
2005,213,Spring Wheat,37.8,bu/ac
2005,213,Canola,28.6,bu/ac
2005,213,Barley,57.7,bu/ac
2005,213,Oats,78.5,bu/ac
2005,213,Peas,35,bu/ac
2005,213,Flax,22.2,bu/ac
2006,213,Spring Wheat,30.3,bu/ac
2006,213,Canola,23.3,bu/ac
2006,213,Barley,47.2,bu/ac
2006,213,Oats,58.8,bu/ac
2006,213,Peas,32.5,bu/ac
2006,213,Flax,23.3,bu/ac
2007,213,Spring Wheat,28.9,bu/ac
2007,213,Canola,23.2,bu/ac
2007,213,Barley,46.8,bu/ac
2007,213,Oats,61.6,bu/ac
2007,213,Peas,44.7,bu/ac
2007,213,Flax,17,bu/ac
2008,213,Spring Wheat,40.5,bu/ac
2008,213,Canola,34,bu/ac
2008,213,Barley,63.5,bu/ac
2008,213,Oats,82.8,bu/ac
2008,213,Peas,38,bu/ac
2008,213,Flax,27,bu/ac
2009,213,Spring Wheat,41.7,bu/ac
2009,213,Canola,38.3,bu/ac
2009,213,Barley,62.9,bu/ac
2009,213,Oats,88,bu/ac
2009,213,Peas,44.9,bu/ac
2009,213,Flax,21.6,bu/ac
2010,213,Spring Wheat,35.4,bu/ac
2010,213,Canola,29.6,bu/ac
2010,213,Barley,47.7,bu/ac
2010,213,Oats,71.3,bu/ac
2010,213,Peas,30.7,bu/ac
2010,213,Flax,20.1,bu/ac
2011,213,Spring Wheat,36.6,bu/ac
2011,213,Canola,28.8,bu/ac
2011,213,Barley,35.3,bu/ac
2011,213,Oats,60.1,bu/ac
2011,213,Peas,41.4,bu/ac
2011,213,Flax,17.6,bu/ac
2012,213,Spring Wheat,31.7,bu/ac
2012,213,Canola,20.5,bu/ac
2012,213,Barley,28.3,bu/ac
2012,213,Oats,54.8,bu/ac
2012,213,Peas,26,bu/ac
2012,213,Flax,18,bu/ac
2013,213,Spring Wheat,49.7,bu/ac
2013,213,Canola,33.6,bu/ac
2013,213,Barley,70.7,bu/ac
2013,213,Oats,89.3,bu/ac
2013,213,Peas,43.8,bu/ac
2013,213,Flax,27.3,bu/ac
2014,213,Spring Wheat,34.6,bu/ac
2014,213,Canola,28.87,bu/ac
2014,213,Barley,45.99,bu/ac
2014,213,Oats,66.68,bu/ac
2014,213,Peas,22.9,bu/ac
2014,213,Flax,15.78,bu/ac
2015,213,Spring Wheat,42.89,bu/ac
2015,213,Canola,41.08,bu/ac
2015,213,Barley,55.54,bu/ac
2015,213,Oats,87.89,bu/ac
2015,213,Peas,38.6,bu/ac
2015,213,Flax,21.73,bu/ac
2016,213,Spring Wheat,48.8,bu/ac
2016,213,Canola,39.7,bu/ac
2016,213,Barley,66.6,bu/ac
2016,213,Oats,86.4,bu/ac
2016,213,Peas,39.4,bu/ac
2016,213,Lentils,1505,lb/ac
2016,213,Flax,25.1,bu/ac
2017,213,Spring Wheat,46.41,bu/ac
2017,213,Canola,35.85,bu/ac
2017,213,Barley,65.81,bu/ac
2017,213,Oats,85.01,bu/ac
2017,213,Peas,40,bu/ac
2017,213,Flax,18.09,bu/ac
2018,213,Spring Wheat,54.1,bu/ac
2018,213,Canola,35.9,bu/ac
2018,213,Barley,69.1,bu/ac
2018,213,Oats,95,bu/ac
2018,213,Peas,45.5,bu/ac
2018,213,Lentils,2149,lb/ac
2018,213,Flax,18.1,bu/ac
2019,213,Spring Wheat,54.4,bu/ac
2019,213,Canola,45.8,bu/ac
2019,213,Barley,82.1,bu/ac
2019,213,Oats,99,bu/ac
2019,213,Peas,44.1,bu/ac
2020,213,Spring Wheat,44.6,bu/ac
2020,213,Canola,40.3,bu/ac
2020,213,Barley,60.9,bu/ac
2020,213,Oats,80.9,bu/ac
2020,213,Peas,35.6,bu/ac
2021,213,Spring Wheat,38.7,bu/ac
2021,213,Canola,28.8,bu/ac
2021,213,Barley,40.4,bu/ac
2021,213,Oats,52.2,bu/ac
2021,213,Peas,29.6,bu/ac
2021,213,Flax,16.2,bu/ac
2022,213,Spring Wheat,60.2,bu/ac
2022,213,Canola,42.9,bu/ac
2022,213,Barley,75.4,bu/ac
2022,213,Oats,111.6,bu/ac
2022,213,Peas,50,bu/ac
2022,213,Lentils,1814.6,lb/ac
2022,213,Flax,34.3,bu/ac
2023,213,Spring Wheat,57,bu/ac
2023,213,Canola,43.1,bu/ac
2023,213,Barley,70.5,bu/ac
2023,213,Oats,91,bu/ac
2023,213,Peas,43.5,bu/ac
2023,213,Lentils,1972.2,lb/ac
2024,213,Spring Wheat,61.7,bu/ac
2024,213,Canola,35.9,bu/ac
2024,213,Barley,76.5,bu/ac
2024,213,Oats,100.5,bu/ac
2024,213,Peas,53.5,bu/ac
2024,213,Lentils,2116,lb/ac
2025,213,Spring Wheat,68.8,bu/ac
2025,213,Durum,65.4,bu/ac
2025,213,Canola,50.3,bu/ac
2025,213,Barley,91,bu/ac
2025,213,Oats,120.6,bu/ac
2025,213,Peas,55.2,bu/ac
2025,213,Lentils,2031,lb/ac
2025,213,Flax,41.3,bu/ac
1990,214,Spring Wheat,26.6,bu/ac
1990,214,Durum,25,bu/ac
1990,214,Canola,17,bu/ac
1990,214,Barley,40.1,bu/ac
1990,214,Oats,45.6,bu/ac
1990,214,Flax,9.3,bu/ac
1991,214,Spring Wheat,28,bu/ac
1991,214,Durum,26,bu/ac
1991,214,Canola,18.1,bu/ac
1991,214,Barley,36.9,bu/ac
1991,214,Oats,35.4,bu/ac
1991,214,Flax,20,bu/ac
1992,214,Spring Wheat,24.6,bu/ac
1992,214,Durum,25,bu/ac
1992,214,Canola,17.2,bu/ac
1992,214,Barley,48.7,bu/ac
1992,214,Oats,49,bu/ac
1992,214,Flax,20,bu/ac
1993,214,Spring Wheat,23,bu/ac
1993,214,Canola,18.6,bu/ac
1993,214,Barley,48.1,bu/ac
1993,214,Oats,47.8,bu/ac
1993,214,Flax,20,bu/ac
1994,214,Spring Wheat,26.3,bu/ac
1994,214,Durum,25,bu/ac
1994,214,Canola,20.4,bu/ac
1994,214,Barley,45,bu/ac
1994,214,Oats,62.7,bu/ac
1994,214,Peas,33.3,bu/ac
1994,214,Flax,25,bu/ac
1995,214,Spring Wheat,26,bu/ac
1995,214,Durum,30,bu/ac
1995,214,Canola,13.5,bu/ac
1995,214,Barley,49,bu/ac
1995,214,Oats,58.9,bu/ac
1995,214,Peas,21.7,bu/ac
1995,214,Flax,16.9,bu/ac
1996,214,Spring Wheat,29.8,bu/ac
1996,214,Durum,25.6,bu/ac
1996,214,Canola,26.8,bu/ac
1996,214,Barley,47.6,bu/ac
1996,214,Oats,53.7,bu/ac
1996,214,Peas,13.3,bu/ac
1996,214,Flax,28.1,bu/ac
1997,214,Spring Wheat,22.9,bu/ac
1997,214,Canola,19.3,bu/ac
1997,214,Barley,46.9,bu/ac
1997,214,Oats,48.5,bu/ac
1997,214,Peas,20.5,bu/ac
1997,214,Flax,15.3,bu/ac
1998,214,Spring Wheat,24.7,bu/ac
1998,214,Durum,30,bu/ac
1998,214,Canola,19.8,bu/ac
1998,214,Barley,50.6,bu/ac
1998,214,Oats,66.4,bu/ac
1998,214,Peas,29.1,bu/ac
1998,214,Lentils,1000,lb/ac
1998,214,Flax,23.5,bu/ac
1999,214,Spring Wheat,27.6,bu/ac
1999,214,Durum,32.5,bu/ac
1999,214,Canola,27.1,bu/ac
1999,214,Barley,54.1,bu/ac
1999,214,Oats,57.7,bu/ac
1999,214,Peas,32.1,bu/ac
1999,214,Flax,21.4,bu/ac
2000,214,Spring Wheat,31.9,bu/ac
2000,214,Durum,36,bu/ac
2000,214,Canola,25.3,bu/ac
2000,214,Barley,50.9,bu/ac
2000,214,Oats,64.2,bu/ac
2000,214,Peas,27.7,bu/ac
2000,214,Flax,22,bu/ac
2001,214,Spring Wheat,22.6,bu/ac
2001,214,Durum,20,bu/ac
2001,214,Canola,19,bu/ac
2001,214,Barley,33.8,bu/ac
2001,214,Oats,44.4,bu/ac
2001,214,Peas,20.1,bu/ac
2001,214,Flax,13.8,bu/ac
2002,214,Spring Wheat,27.8,bu/ac
2002,214,Durum,32.5,bu/ac
2002,214,Canola,25.3,bu/ac
2002,214,Barley,50.7,bu/ac
2002,214,Oats,56.1,bu/ac
2002,214,Peas,31.1,bu/ac
2002,214,Flax,15,bu/ac
2003,214,Spring Wheat,27.2,bu/ac
2003,214,Durum,25,bu/ac
2003,214,Canola,22.4,bu/ac
2003,214,Barley,46.7,bu/ac
2003,214,Oats,49.4,bu/ac
2003,214,Peas,26,bu/ac
2003,214,Flax,15,bu/ac
2004,214,Spring Wheat,28.5,bu/ac
2004,214,Durum,27,bu/ac
2004,214,Canola,19.4,bu/ac
2004,214,Barley,55.6,bu/ac
2004,214,Oats,58.7,bu/ac
2004,214,Peas,23.8,bu/ac
2004,214,Lentils,526,lb/ac
2004,214,Flax,11.4,bu/ac
2005,214,Spring Wheat,31.6,bu/ac
2005,214,Canola,24.7,bu/ac
2005,214,Barley,52,bu/ac
2005,214,Oats,58.7,bu/ac
2006,214,Spring Wheat,30.4,bu/ac
2006,214,Canola,27,bu/ac
2006,214,Barley,41.9,bu/ac
2006,214,Oats,56.2,bu/ac
2007,214,Spring Wheat,30.3,bu/ac
2007,214,Canola,23.8,bu/ac
2007,214,Barley,44.9,bu/ac
2007,214,Oats,47.1,bu/ac
2007,214,Flax,19.1,bu/ac
2008,214,Spring Wheat,36.7,bu/ac
2008,214,Canola,30,bu/ac
2008,214,Barley,59.6,bu/ac
2008,214,Oats,72.5,bu/ac
2008,214,Peas,47.5,bu/ac
2008,214,Flax,28.2,bu/ac
2009,214,Spring Wheat,44.1,bu/ac
2009,214,Canola,39.4,bu/ac
2009,214,Barley,60.1,bu/ac
2009,214,Oats,74.1,bu/ac
2009,214,Flax,24.7,bu/ac
2010,214,Spring Wheat,37.2,bu/ac
2010,214,Canola,26.1,bu/ac
2010,214,Barley,47.6,bu/ac
2010,214,Oats,55.1,bu/ac
2010,214,Peas,34.9,bu/ac
2010,214,Lentils,781,lb/ac
2010,214,Flax,17.5,bu/ac
2011,214,Spring Wheat,33.2,bu/ac
2011,214,Canola,29.5,bu/ac
2011,214,Barley,50,bu/ac
2011,214,Oats,67.5,bu/ac
2011,214,Peas,35.5,bu/ac
2011,214,Flax,19.8,bu/ac
2012,214,Spring Wheat,28.8,bu/ac
