Year	Municipality	Crop	Variety	Farms	Acres	Yield/Acre	(Metric)	Yield/Acre	(Imperial)
2022	WHITEHEAD	RED SPRING WHEAT	AAC BRANDON (BW 932)	43	16,014.0	1.455	Tonnes	53.5	Bushels
2022	WHITEHEAD	RED SPRING WHEAT	AAC ELIE(BW931)	Below	Minimum	Tolerance	 	 	 
2022	WHITEHEAD	RED SPRING WHEAT	AAC STARBUCK <SECAN>	9	2,334.0	1.575	Tonnes	57.9	Bushels
2022	WHITEHEAD	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	7	4,644.0	1.655	Tonnes	60.8	Bushels
2022	WHITEHEAD	RED SPRING WHEAT	SY CAST	Below	Minimum	Tolerance	 	 	 
2022	WHITEMOUTH	RED SPRING WHEAT	AAC BRANDON (BW 932)	4	831.0	1.176	Tonnes	43.2	Bushels
2022	WHITEMOUTH	RED SPRING WHEAT	AAC STARBUCK <SECAN>	4	2,608.0	1.569	Tonnes	57.6	Bushels
2022	WHITEMOUTH	RED SPRING WHEAT	GLENN	Below	Minimum	Tolerance	 	 	 
2022	WHITEMOUTH	RED SPRING WHEAT	SHELLY	Below	Minimum	Tolerance	 	 	 
2022	WHITEMOUTH	RED SPRING WHEAT	SY CAST	4	629.0	1.331	Tonnes	48.9	Bushels
2022	WINNIPEG	RED SPRING WHEAT	AAC BRANDON (BW 932)	6	1,467.0	1.734	Tonnes	63.7	Bushels
2022	WINNIPEG	RED SPRING WHEAT	AAC STARBUCK <SECAN>	6	2,149.0	1.864	Tonnes	68.5	Bushels
2022	WINNIPEG	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	Below	Minimum	Tolerance	 	 	 
2022	WINNIPEG	RED SPRING WHEAT	CS DAYBREAK <CANTERRA>	Below	Minimum	Tolerance	 	 	 
2022	WOODLANDS	RED SPRING WHEAT	AAC BRANDON (BW 932)	32	9,569.0	1.787	Tonnes	65.7	Bushels
2022	WOODLANDS	RED SPRING WHEAT	AAC ELIE(BW931)	Below	Minimum	Tolerance	 	 	 
2022	WOODLANDS	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	5	628.0	1.704	Tonnes	62.6	Bushels
2022	WOODLANDS	RED SPRING WHEAT	AAC STARBUCK <SECAN>	29	9,903.0	1.842	Tonnes	67.7	Bushels
2022	WOODLANDS	RED SPRING WHEAT	CARBERRY (BW874)	Below	Minimum	Tolerance	 	 	 
2022	WOODLANDS	RED SPRING WHEAT	CDC OSLER (PT555)	Below	Minimum	Tolerance	 	 	 
2022	WOODLANDS	RED SPRING WHEAT	CDC PLENTIFUL (PT580)	Below	Minimum	Tolerance	 	 	 
2022	WOODLANDS	RED SPRING WHEAT	SY TORACH <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2022	YELLOWHEAD	RED SPRING WHEAT	AAC BRANDON (BW 932)	15	6,490.1	1.403	Tonnes	51.6	Bushels
2022	YELLOWHEAD	RED SPRING WHEAT	AAC ELIE(BW931)	Below	Minimum	Tolerance	 	 	 
2022	YELLOWHEAD	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	Below	Minimum	Tolerance	 	 	 
2022	YELLOWHEAD	RED SPRING WHEAT	AAC HODGE |BW1069|	Below	Minimum	Tolerance	 	 	 
2022	YELLOWHEAD	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	4	2,339.0	1.574	Tonnes	57.8	Bushels
2022	YELLOWHEAD	RED SPRING WHEAT	AAC REDBERRY	21	5,059.0	1.540	Tonnes	56.6	Bushels
2022	YELLOWHEAD	RED SPRING WHEAT	AAC REDWATER (PT457)	Below	Minimum	Tolerance	 	 	 
2022	YELLOWHEAD	RED SPRING WHEAT	AAC STARBUCK <SECAN>	22	9,682.0	1.682	Tonnes	61.8	Bushels
2022	YELLOWHEAD	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	Below	Minimum	Tolerance	 	 	 
2022	YELLOWHEAD	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	25	14,236.0	1.916	Tonnes	70.4	Bushels
2022	YELLOWHEAD	RED SPRING WHEAT	BOLLES <SEED DEPOT>	9	6,288.0	1.768	Tonnes	65.0	Bushels
2022	YELLOWHEAD	RED SPRING WHEAT	ROBLIN	Below	Minimum	Tolerance	 	 	 
2022	YELLOWHEAD	RED SPRING WHEAT	SY GABBRO <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2022	YELLOWHEAD	RED SPRING WHEAT	SY TORACH <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2023	ALEXANDER	RED SPRING WHEAT	AAC BRANDON (BW 932)	Below	Minimum	Tolerance	 	 	 
2023	ALEXANDER	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	Below	Minimum	Tolerance	 	 	 
2023	ALEXANDER	RED SPRING WHEAT	AAC REDBERRY	Below	Minimum	Tolerance	 	 	 
2023	ALEXANDER	RED SPRING WHEAT	AAC STARBUCK <SECAN>	Below	Minimum	Tolerance	 	 	 
2023	ALEXANDER	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	4	2,949.0	2.292	Tonnes	84.2	Bushels
2023	ALEXANDER	RED SPRING WHEAT	CARDALE (BW429)	Below	Minimum	Tolerance	 	 	 
2023	ALEXANDER	RED SPRING WHEAT	GLENN	Below	Minimum	Tolerance	 	 	 
2023	ALEXANDER	RED SPRING WHEAT	SY CAST	Below	Minimum	Tolerance	 	 	 
2023	ALONSA	RED SPRING WHEAT	AAC BRANDON (BW 932)	12	4,572.0	1.516	Tonnes	55.7	Bushels
2023	ALONSA	RED SPRING WHEAT	AAC ELIE(BW931)	Below	Minimum	Tolerance	 	 	 
2023	ALONSA	RED SPRING WHEAT	AAC HODGE |BW1069|	Below	Minimum	Tolerance	 	 	 
2023	ALONSA	RED SPRING WHEAT	AAC REDBERRY	Below	Minimum	Tolerance	 	 	 
2023	ALONSA	RED SPRING WHEAT	AAC STARBUCK <SECAN>	Below	Minimum	Tolerance	 	 	 
2023	ALONSA	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	Below	Minimum	Tolerance	 	 	 
2023	ALONSA	RED SPRING WHEAT	AC BARRIE (BW 661)	Below	Minimum	Tolerance	 	 	 
2023	ARGYLE	RED SPRING WHEAT	AAC BRANDON (BW 932)	50	20,205.2	1.567	Tonnes	57.6	Bushels
2023	ARGYLE	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	3	588.0	1.758	Tonnes	64.6	Bushels
2023	ARGYLE	RED SPRING WHEAT	AAC HODGE |BW1069|	8	1,514.0	1.844	Tonnes	67.8	Bushels
2023	ARGYLE	RED SPRING WHEAT	AAC STARBUCK <SECAN>	22	10,506.0	1.613	Tonnes	59.3	Bushels
2023	ARGYLE	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	Below	Minimum	Tolerance	 	 	 
2023	ARGYLE	RED SPRING WHEAT	AC BARRIE (BW 661)	Below	Minimum	Tolerance	 	 	 
2023	ARGYLE	RED SPRING WHEAT	CARDALE (BW429)	Below	Minimum	Tolerance	 	 	 
2023	ARGYLE	RED SPRING WHEAT	HARVEST (BW259)	Below	Minimum	Tolerance	 	 	 
2023	ARGYLE	RED SPRING WHEAT	SY CAST	Below	Minimum	Tolerance	 	 	 
2023	ARMSTRONG	RED SPRING WHEAT	AAC BRANDON (BW 932)	8	1,136.0	1.261	Tonnes	46.3	Bushels
2023	ARMSTRONG	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	Below	Minimum	Tolerance	 	 	 
2023	ARMSTRONG	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	Below	Minimum	Tolerance	 	 	 
2023	ARMSTRONG	RED SPRING WHEAT	AAC STARBUCK <SECAN>	Below	Minimum	Tolerance	 	 	 
2023	ARMSTRONG	RED SPRING WHEAT	CARBERRY (BW874)	Below	Minimum	Tolerance	 	 	 
2023	ARMSTRONG	RED SPRING WHEAT	CDC HUGHES <CPSC> |PT588|	Below	Minimum	Tolerance	 	 	 
2023	BIFROST-RIVERTON	RED SPRING WHEAT	AAC BRANDON (BW 932)	32	11,680.0	1.642	Tonnes	60.3	Bushels
2023	BIFROST-RIVERTON	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	28	8,005.3	1.638	Tonnes	60.2	Bushels
2023	BIFROST-RIVERTON	RED SPRING WHEAT	AAC STARBUCK <SECAN>	14	6,383.0	1.602	Tonnes	58.9	Bushels
2023	BIFROST-RIVERTON	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	15	5,118.0	1.901	Tonnes	69.9	Bushels
2023	BIFROST-RIVERTON	RED SPRING WHEAT	AC BARRIE (BW 661)	Below	Minimum	Tolerance	 	 	 
2023	BIFROST-RIVERTON	RED SPRING WHEAT	CDC HUGHES <CPSC> |PT588|	Below	Minimum	Tolerance	 	 	 
2023	BIFROST-RIVERTON	RED SPRING WHEAT	CDC STANLEY (BW880)	Below	Minimum	Tolerance	 	 	 
2023	BIFROST-RIVERTON	RED SPRING WHEAT	CDC TEAL (BW 616)	Below	Minimum	Tolerance	 	 	 
2023	BIFROST-RIVERTON	RED SPRING WHEAT	CS DAYBREAK <CANTERRA>	15	7,374.0	1.587	Tonnes	58.3	Bushels
2023	BIFROST-RIVERTON	RED SPRING WHEAT	SY MANNESS	4	1,070.0	1.873	Tonnes	68.8	Bushels
2023	BIFROST-RIVERTON	RED SPRING WHEAT	SY TORACH <SYNGENTA>	5	871.0	2.012	Tonnes	73.9	Bushels
2023	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC BRANDON (BW 932)	32	16,341.0	1.902	Tonnes	69.9	Bushels
2023	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC BROADACRES <PROVEN>	Below	Minimum	Tolerance	 	 	 
2023	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC ELIE(BW931)	3	1,355.0	1.926	Tonnes	70.8	Bushels
2023	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	18	5,407.0	1.859	Tonnes	68.3	Bushels
2023	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC HODGE |BW1069|	13	3,162.0	1.939	Tonnes	71.3	Bushels
2023	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	3	619.0	1.698	Tonnes	62.4	Bushels
2023	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC REDBERRY	Below	Minimum	Tolerance	 	 	 
2023	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC STARBUCK <SECAN>	11	6,235.0	1.911	Tonnes	70.2	Bushels
2023	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC TISDALE (PT250)	Below	Minimum	Tolerance	 	 	 
2023	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	26	14,031.0	1.912	Tonnes	70.3	Bushels
2023	BOISSEVAIN-MORTON	RED SPRING WHEAT	SY MANNESS	Below	Minimum	Tolerance	 	 	 
2023	BRENDA-WASKADA	RED SPRING WHEAT	AAC BRANDON (BW 932)	43	32,477.0	1.544	Tonnes	56.7	Bushels
2023	BRENDA-WASKADA	RED SPRING WHEAT	AAC ELIE(BW931)	13	5,053.0	1.212	Tonnes	44.5	Bushels
2023	BRENDA-WASKADA	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	Below	Minimum	Tolerance	 	 	 
2023	BRENDA-WASKADA	RED SPRING WHEAT	AAC HODGE |BW1069|	4	1,376.0	1.350	Tonnes	49.6	Bushels
2023	BRENDA-WASKADA	RED SPRING WHEAT	AAC REDBERRY	4	1,875.0	1.324	Tonnes	48.7	Bushels
2023	BRENDA-WASKADA	RED SPRING WHEAT	AAC STARBUCK <SECAN>	4	2,643.0	1.659	Tonnes	61.0	Bushels
2023	BRENDA-WASKADA	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	9	4,974.0	1.559	Tonnes	57.3	Bushels
2023	BRENDA-WASKADA	RED SPRING WHEAT	BOLLES <SEED DEPOT>	Below	Minimum	Tolerance	 	 	 
2023	BRENDA-WASKADA	RED SPRING WHEAT	CDC PLENTIFUL (PT580)	Below	Minimum	Tolerance	 	 	 
2023	BRENDA-WASKADA	RED SPRING WHEAT	SY TORACH <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2023	BROKENHEAD	RED SPRING WHEAT	AAC BRANDON (BW 932)	18	4,101.0	1.375	Tonnes	50.5	Bushels
2023	BROKENHEAD	RED SPRING WHEAT	AAC BROADACRES <PROVEN>	Below	Minimum	Tolerance	 	 	 
2023	BROKENHEAD	RED SPRING WHEAT	AAC ELIE(BW931)	Below	Minimum	Tolerance	 	 	 
2023	BROKENHEAD	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	5	599.0	2.024	Tonnes	74.4	Bushels
2023	BROKENHEAD	RED SPRING WHEAT	AAC HODGE |BW1069|	Below	Minimum	Tolerance	 	 	 
2023	BROKENHEAD	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	Below	Minimum	Tolerance	 	 	 
2023	BROKENHEAD	RED SPRING WHEAT	AAC STARBUCK <SECAN>	4	2,263.0	2.033	Tonnes	74.7	Bushels
2023	BROKENHEAD	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	27	9,412.0	2.012	Tonnes	73.9	Bushels
2023	BROKENHEAD	RED SPRING WHEAT	BOLLES <SEED DEPOT>	4	597.0	1.592	Tonnes	58.5	Bushels
2023	BROKENHEAD	RED SPRING WHEAT	CARBERRY (BW874)	3	930.0	1.455	Tonnes	53.5	Bushels
2023	BROKENHEAD	RED SPRING WHEAT	CARDALE (BW429)	Below	Minimum	Tolerance	 	 	 
2023	BROKENHEAD	RED SPRING WHEAT	GLENN	Below	Minimum	Tolerance	 	 	 
2023	BROKENHEAD	RED SPRING WHEAT	SY CAST	8	844.0	1.096	Tonnes	40.3	Bushels
2023	CARTIER	RED SPRING WHEAT	AAC BRANDON (BW 932)	28	14,254.0	1.859	Tonnes	68.3	Bushels
2023	CARTIER	RED SPRING WHEAT	AAC BROADACRES <PROVEN>	Below	Minimum	Tolerance	 	 	 
2023	CARTIER	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	5	1,285.0	1.930	Tonnes	70.9	Bushels
2023	CARTIER	RED SPRING WHEAT	AAC HODGE |BW1069|	Below	Minimum	Tolerance	 	 	 
2023	CARTIER	RED SPRING WHEAT	AAC STARBUCK <SECAN>	23	8,367.0	2.040	Tonnes	75.0	Bushels
2023	CARTIER	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	Below	Minimum	Tolerance	 	 	 
2023	CARTIER	RED SPRING WHEAT	AC BARRIE (BW 661)	Below	Minimum	Tolerance	 	 	 
2023	CARTIER	RED SPRING WHEAT	SY GABBRO <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2023	CARTIER	RED SPRING WHEAT	SY MANNESS	Below	Minimum	Tolerance	 	 	 
2023	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	AAC BRANDON (BW 932)	26	10,441.0	1.487	Tonnes	54.6	Bushels
2023	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	AAC BROADACRES <PROVEN>	Below	Minimum	Tolerance	 	 	 
2023	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	AAC CAMERON VB <CANTERRA>	Below	Minimum	Tolerance	 	 	 
2023	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	Below	Minimum	Tolerance	 	 	 
2023	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	AAC HODGE |BW1069|	3	572.0	1.483	Tonnes	54.5	Bushels
2023	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	Below	Minimum	Tolerance	 	 	 
2023	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	AAC REDBERRY	3	727.0	1.466	Tonnes	53.9	Bushels
2023	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	AAC STARBUCK <SECAN>	19	5,995.0	1.620	Tonnes	59.5	Bushels
2023	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	17	4,859.0	1.430	Tonnes	52.5	Bushels
2023	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	HARVEST (BW259)	Below	Minimum	Tolerance	 	 	 
2023	CLANWILLIAM-ERICKSON	RED SPRING WHEAT	AAC BRANDON (BW 932)	4	1,236.0	1.863	Tonnes	68.5	Bushels
2023	CLANWILLIAM-ERICKSON	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	3	1,620.0	1.598	Tonnes	58.7	Bushels
2023	CLANWILLIAM-ERICKSON	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	Below	Minimum	Tolerance	 	 	 
2023	CLANWILLIAM-ERICKSON	RED SPRING WHEAT	AAC REDBERRY	3	685.0	1.045	Tonnes	38.4	Bushels
2023	CLANWILLIAM-ERICKSON	RED SPRING WHEAT	AAC REDSTAR <SECAN> |PT488|	Below	Minimum	Tolerance	 	 	 
2023	CLANWILLIAM-ERICKSON	RED SPRING WHEAT	AAC STARBUCK <SECAN>	7	2,789.0	1.986	Tonnes	73.0	Bushels
2023	CLANWILLIAM-ERICKSON	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	Below	Minimum	Tolerance	 	 	 
2023	CLANWILLIAM-ERICKSON	RED SPRING WHEAT	CDC LANDMARK	Below	Minimum	Tolerance	 	 	 
2023	CLANWILLIAM-ERICKSON	RED SPRING WHEAT	SY CAST	Below	Minimum	Tolerance	 	 	 
2023	COLDWELL	RED SPRING WHEAT	AAC BRANDON (BW 932)	Below	Minimum	Tolerance	 	 	 
2023	COLDWELL	RED SPRING WHEAT	AAC ELIE(BW931)	Below	Minimum	Tolerance	 	 	 
2023	COLDWELL	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	Below	Minimum	Tolerance	 	 	 
2023	COLDWELL	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	Below	Minimum	Tolerance	 	 	 
2023	CORNWALLIS	RED SPRING WHEAT	AAC BRANDON (BW 932)	27	7,387.0	1.565	Tonnes	57.5	Bushels
2023	CORNWALLIS	RED SPRING WHEAT	AAC ELIE(BW931)	Below	Minimum	Tolerance	 	 	 
2023	CORNWALLIS	RED SPRING WHEAT	AAC STARBUCK <SECAN>	5	1,173.0	1.325	Tonnes	48.7	Bushels
2023	CORNWALLIS	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	Below	Minimum	Tolerance	 	 	 
2023	CORNWALLIS	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	5	2,349.0	2.254	Tonnes	82.8	Bushels
2023	CORNWALLIS	RED SPRING WHEAT	BOLLES <SEED DEPOT>	Below	Minimum	Tolerance	 	 	 
2023	DAUPHIN	RED SPRING WHEAT	AAC BRANDON (BW 932)	42	19,270.0	1.486	Tonnes	54.6	Bushels
2023	DAUPHIN	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	Below	Minimum	Tolerance	 	 	 
2023	DAUPHIN	RED SPRING WHEAT	AAC HODGE |BW1069|	Below	Minimum	Tolerance	 	 	 
2023	DAUPHIN	RED SPRING WHEAT	AAC REDBERRY	5	2,923.0	1.595	Tonnes	58.6	Bushels
2023	DAUPHIN	RED SPRING WHEAT	AAC STARBUCK <SECAN>	22	7,882.0	1.649	Tonnes	60.6	Bushels
2023	DAUPHIN	RED SPRING WHEAT	AAC TISDALE (PT250)	4	745.0	1.446	Tonnes	53.1	Bushels
2023	DAUPHIN	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	11	5,115.0	1.655	Tonnes	60.8	Bushels
2023	DAUPHIN	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	18	7,000.5	1.472	Tonnes	54.1	Bushels
2023	DAUPHIN	RED SPRING WHEAT	CARDALE (BW429)	3	2,312.0	1.798	Tonnes	66.1	Bushels
2023	DAUPHIN	RED SPRING WHEAT	CDC VR MORRIS (BW423)	Below	Minimum	Tolerance	 	 	 
2023	DAUPHIN	RED SPRING WHEAT	COLUMBUS	Below	Minimum	Tolerance	 	 	 
2023	DAUPHIN	RED SPRING WHEAT	GLENN	Below	Minimum	Tolerance	 	 	 
2023	DAUPHIN	RED SPRING WHEAT	SY MANNESS	Below	Minimum	Tolerance	 	 	 
2023	DAUPHIN	RED SPRING WHEAT	WASKADA (BW 357)	Below	Minimum	Tolerance	 	 	 
2023	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC BRANDON (BW 932)	32	15,475.0	1.681	Tonnes	61.8	Bushels
2023	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC ELIE(BW931)	4	5,994.0	2.236	Tonnes	82.2	Bushels
2023	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	4	1,318.0	1.684	Tonnes	61.9	Bushels
2023	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC HODGE |BW1069|	Below	Minimum	Tolerance	 	 	 
2023	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	Below	Minimum	Tolerance	 	 	 
2023	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC REDBERRY	Below	Minimum	Tolerance	 	 	 
2023	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC STARBUCK <SECAN>	5	2,053.0	1.969	Tonnes	72.3	Bushels
2023	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	5	949.0	2.001	Tonnes	73.5	Bushels
2023	DELORAINE-WINCHESTER	RED SPRING WHEAT	CARBERRY (BW874)	Below	Minimum	Tolerance	 	 	 
2023	DELORAINE-WINCHESTER	RED SPRING WHEAT	SY CAST	Below	Minimum	Tolerance	 	 	 
2023	DESALABERRY	RED SPRING WHEAT	AAC BRANDON (BW 932)	29	10,848.0	1.322	Tonnes	48.6	Bushels
2023	DESALABERRY	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	Below	Minimum	Tolerance	 	 	 
2023	DESALABERRY	RED SPRING WHEAT	AAC HODGE |BW1069|	Below	Minimum	Tolerance	 	 	 
2023	DESALABERRY	RED SPRING WHEAT	AAC STARBUCK <SECAN>	20	9,153.0	1.431	Tonnes	52.6	Bushels
2023	DESALABERRY	RED SPRING WHEAT	AAC TISDALE (PT250)	Below	Minimum	Tolerance	 	 	 
2023	DESALABERRY	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	Below	Minimum	Tolerance	 	 	 
2023	DESALABERRY	RED SPRING WHEAT	AC BARRIE (BW 661)	Below	Minimum	Tolerance	 	 	 
2023	DESALABERRY	RED SPRING WHEAT	CARDALE (BW429)	Below	Minimum	Tolerance	 	 	 
2023	DESALABERRY	RED SPRING WHEAT	CS DAYBREAK <CANTERRA>	Below	Minimum	Tolerance	 	 	 
2023	DESALABERRY	RED SPRING WHEAT	SY MANNESS	Below	Minimum	Tolerance	 	 	 
2023	DUFFERIN	RED SPRING WHEAT	AAC BRANDON (BW 932)	39	11,133.0	1.389	Tonnes	51.0	Bushels
2023	DUFFERIN	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	18	4,886.0	1.476	Tonnes	54.2	Bushels
2023	DUFFERIN	RED SPRING WHEAT	AAC HODGE |BW1069|	Below	Minimum	Tolerance	 	 	 
2023	DUFFERIN	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	8	1,830.0	1.230	Tonnes	45.2	Bushels
2023	DUFFERIN	RED SPRING WHEAT	AAC REDBERRY	Below	Minimum	Tolerance	 	 	 
2023	DUFFERIN	RED SPRING WHEAT	AAC STARBUCK <SECAN>	23	5,168.0	1.461	Tonnes	53.7	Bushels
2023	DUFFERIN	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	Below	Minimum	Tolerance	 	 	 
2023	DUFFERIN	RED SPRING WHEAT	BOLLES <SEED DEPOT>	Below	Minimum	Tolerance	 	 	 
2023	DUFFERIN	RED SPRING WHEAT	SY GABBRO <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2023	DUFFERIN	RED SPRING WHEAT	SY MANNESS	Below	Minimum	Tolerance	 	 	 
2023	EAST ST PAUL	RED SPRING WHEAT	AAC STARBUCK <SECAN>	Below	Minimum	Tolerance	 	 	 
2023	ELLICE-ARCHIE	RED SPRING WHEAT	AAC BRANDON (BW 932)	7	3,726.0	1.463	Tonnes	53.8	Bushels
2023	ELLICE-ARCHIE	RED SPRING WHEAT	AAC ELIE(BW931)	Below	Minimum	Tolerance	 	 	 
2023	ELLICE-ARCHIE	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	3	1,023.0	1.960	Tonnes	72.0	Bushels
2023	ELLICE-ARCHIE	RED SPRING WHEAT	AAC HODGE |BW1069|	Below	Minimum	Tolerance	 	 	 
2023	ELLICE-ARCHIE	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	6	1,190.0	1.317	Tonnes	48.4	Bushels
2023	ELLICE-ARCHIE	RED SPRING WHEAT	AAC REDBERRY	Below	Minimum	Tolerance	 	 	 
2023	ELLICE-ARCHIE	RED SPRING WHEAT	AAC STARBUCK <SECAN>	15	8,047.0	1.467	Tonnes	53.9	Bushels
2023	ELLICE-ARCHIE	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	12	8,328.0	1.550	Tonnes	57.0	Bushels
2023	ELLICE-ARCHIE	RED SPRING WHEAT	BOLLES <SEED DEPOT>	Below	Minimum	Tolerance	 	 	 
2023	ELLICE-ARCHIE	RED SPRING WHEAT	CDC PLENTIFUL (PT580)	Below	Minimum	Tolerance	 	 	 
2023	ELLICE-ARCHIE	RED SPRING WHEAT	COLUMBUS	Below	Minimum	Tolerance	 	 	 
2023	ELLICE-ARCHIE	RED SPRING WHEAT	SY MANNESS	Below	Minimum	Tolerance	 	 	 
2023	ELLICE-ARCHIE	RED SPRING WHEAT	SY TORACH <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2023	ELTON	RED SPRING WHEAT	AAC BRANDON (BW 932)	39	19,214.0	2.138	Tonnes	78.6	Bushels
2023	ELTON	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	5	988.0	2.072	Tonnes	76.1	Bushels
2023	ELTON	RED SPRING WHEAT	AAC HODGE |BW1069|	3	773.0	2.111	Tonnes	77.6	Bushels
2023	ELTON	RED SPRING WHEAT	AAC STARBUCK <SECAN>	24	12,285.0	2.065	Tonnes	75.9	Bushels
2023	ELTON	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	6	1,954.0	2.154	Tonnes	79.2	Bushels
2023	EMERSON-FRANKLIN	RED SPRING WHEAT	AAC BRANDON (BW 932)	34	15,284.0	1.912	Tonnes	70.2	Bushels
2023	EMERSON-FRANKLIN	RED SPRING WHEAT	AAC STARBUCK <SECAN>	15	5,021.0	1.881	Tonnes	69.1	Bushels
2023	EMERSON-FRANKLIN	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	3	1,475.0	2.193	Tonnes	80.6	Bushels
2023	EMERSON-FRANKLIN	RED SPRING WHEAT	AC BARRIE (BW 661)	Below	Minimum	Tolerance	 	 	 
2023	EMERSON-FRANKLIN	RED SPRING WHEAT	SY MANNESS	Below	Minimum	Tolerance	 	 	 
2023	ETHELBERT	RED SPRING WHEAT	AAC BRANDON (BW 932)	10	4,111.0	1.438	Tonnes	52.8	Bushels
2023	ETHELBERT	RED SPRING WHEAT	AAC ELIE(BW931)	Below	Minimum	Tolerance	 	 	 
2023	ETHELBERT	RED SPRING WHEAT	AAC STARBUCK <SECAN>	6	2,466.0	1.235	Tonnes	45.4	Bushels
